Id,PostHistoryTypeId,PostId,RevisionGUID,Edit_TimeStamp,UserId,Edit_Comment
34772262,5,8086845,7aab3d3f-eeda-4e15-8494-652711c5d1e6,2013-01-21T15:27:43,451475,deleted 12 characters in body
34818679,5,8086845,633d3a68-ff09-4986-b618-6a0bb0852b1e,2013-01-22T12:32:41,451475,edited body
50987898,5,8086845,8054f4ed-fa06-47f0-90e1-c56fb8a3816b,2013-11-07T17:33:00,451475,added 100 characters in body
54301778,5,8086845,d48cf8ea-d59e-4a21-aff7-e910ad27f95b,2013-12-24T14:09:51,451475,added 210 characters in body
56673095,5,8086845,afd1b57f-2382-4f9e-92ca-46cf00bbc81d,2014-01-28T13:05:33,451475,added 365 characters in body
56674681,5,8086845,569eaab4-fe08-44dc-a3d0-0d3a7cf5bd1f,2014-01-28T13:24:20,451475,added 365 characters in body
56675832,16,8086845,803d8f8f-21a6-4b3f-ae19-9a77c2e9f8bd,2014-01-28T13:38:09,451475,added 17 characters in body
56675833,5,8086845,803d8f8f-21a6-4b3f-ae19-9a77c2e9f8bd,2014-01-28T13:38:09,451475,added 17 characters in body
68581022,5,8086845,fa74fa49-aa91-4433-a822-1936a2952c97,2014-07-03T12:13:34,451475,added 405 characters in body
82837917,5,8086845,51caea74-0d6f-446c-8f10-6684d0f35aa4,2015-02-01T21:28:54,451475,added 1 character in body
97988968,5,8086845,a80d8dcb-1818-44f7-9b8a-3cb5ea02593c,2015-08-22T11:41:47,451475,added 495 characters in body
134110531,5,8086845,3f10936c-2a1e-4d80-85c0-8d47d3f1019c,2016-12-18T16:17:49,451475,added 132 characters in body
18043714,2,8098080,0fb1d3f3-1729-4e88-abad-cb05e6c5cc7b,2011-11-11T18:04:02,627042,NA
27080890,5,8098080,641c62ba-e713-4c47-8af7-cb1dc75729d4,2012-07-23T15:09:02,1263403,resize string before return
27080891,24,8098080,641c62ba-e713-4c47-8af7-cb1dc75729d4,2012-07-23T15:09:02,,"Proposed by 1263403 approved by 1378681, 1054558 edit id of 326352"
28426476,5,8098080,c08c12cb-a3b3-4dcc-bbd0-e7776d83c108,2012-08-25T23:13:40,1090657,re-indented code to make `while (1)` block stand out.
28426477,24,8098080,c08c12cb-a3b3-4dcc-bbd0-e7776d83c108,2012-08-25T23:13:40,,"Proposed by 1090657 approved by 612429, 18061 edit id of 363805"
33464553,5,8098080,906e9ab9-f919-4a18-8b86-f5c9b5455346,2012-12-20T14:22:22,532120,Fix missing return value
33464554,24,8098080,906e9ab9-f919-4a18-8b86-f5c9b5455346,2012-12-20T14:22:22,,"Proposed by 532120 approved by 1370465, 846476, 87053 edit id of 510603"
37728869,5,8098080,b49c9bae-1e3d-40e4-bd42-b5030aefab78,2013-03-19T18:13:12,627042,MSVC support
51479701,5,8098080,052b9b75-e6b1-470a-9173-71d8262b8811,2013-11-14T15:36:31,1486456,added a safer and more efficient version
51479702,24,8098080,052b9b75-e6b1-470a-9173-71d8262b8811,2013-11-14T15:36:31,,"Proposed by 1486456 approved by 64217, 1692107, 485844 edit id of 986849"
51479772,5,8098080,a796d08c-c1ac-40f1-aa29-1fac235003ea,2013-11-14T15:37:24,485844,deleted 111 characters in body
55056008,16,8098080,b4682f39-3440-468c-805c-03b88470f4b6,2014-01-07T02:37:09,85306,NA
55056009,5,8098080,b4682f39-3440-468c-805c-03b88470f4b6,2014-01-07T02:37:09,85306,added 2 characters in body
59770608,5,8098080,a7810af0-8d22-44e5-be8f-467d49292cdf,2014-03-07T06:10:46,465662,deleted 2 characters in body
63139219,5,8098080,98f28995-05b9-4c41-9095-6597e9920932,2014-04-17T18:52:48,364818,added required header files
65929495,5,8098080,5f9dd1ea-4d26-4879-ade6-56a7e8a89782,2014-05-26T08:46:37,931303,Added explicit conversion from long to int to avoid compiler warnings.
72317587,5,8098080,ee93adbd-bcd2-4c9e-ad60-b2fef14f748d,2014-08-27T14:58:19,627042,added 102 characters in body
72317938,5,8098080,5edea9de-aa7e-45be-85d4-4d1c0d38d343,2014-08-27T15:03:36,627042,added 102 characters in body
72318577,5,8098080,1820fd65-7f65-494e-a490-46d729665989,2014-08-27T15:10:00,627042,better rubric
72319021,5,8098080,7a3368a7-3ab6-4f69-bbcd-6f1344ec0fe9,2014-08-27T15:15:20,627042,data() is safer... because it's guaranteed to be a pointer that works.   c_str() could be a copy.
77699226,5,8098080,ffaedee2-594d-49cf-a4ba-aa1b4ca618f6,2014-11-14T20:49:37,627042,deleted 4 characters in body
79527542,5,8098080,afbb85d1-7508-4720-8a7d-165d981eef2d,2014-12-11T04:34:35,63550,Copy edited.
119626258,5,8098080,e33ced43-4646-4c06-908f-3804f355ca2e,2016-06-03T16:37:09,627042,added 4 characters in body
152938625,5,8098080,0abb6888-faa5-460b-9cf5-83b872684962,2017-08-01T12:45:39,389966,Removed unused variable
170672845,5,8098080,1bf899c6-e0c5-4be4-a815-6e3a7b585419,2018-04-06T11:39:10,490529,Make sure people understand it's only for C++11 projects. 
174268803,5,8098080,3aa39a09-2c89-497b-aec3-8b910f191072,2018-05-26T14:57:23,2675154,"fixed typo, improved markup"
18134882,2,8133437,cbf79211-648c-4dfe-9196-3e1d9c799cc4,2011-11-15T08:31:31,579718,NA
38076545,5,8133437,9afbbe87-49e8-465d-84d2-28e68f056bbb,2013-03-26T08:51:51,579718,added 248 characters in body
152643115,5,8133437,b6702afa-1ad6-4824-bc61-941cfd4bbf87,2017-07-28T03:56:02,4581003,Updated deprecated methods with non-deprecated ones
152643116,24,8133437,b6702afa-1ad6-4824-bc61-941cfd4bbf87,2017-07-28T03:56:02,,"Proposed by 4581003 approved by 3265095, 3298385 edit id of 3213404"
18353354,2,8217857,6e04665b-8cea-499f-9b38-53cc85e906f1,2011-11-21T20:07:05,464709,NA
18356809,5,8217857,7fef110d-143e-446c-9363-ac72ce5cd714,2011-11-21T22:05:25,464709,added 144 characters in body
18389619,5,8217857,532fd3bb-0286-4ef1-b5f3-757cd7e67f8e,2011-11-22T18:21:59,464709,added 665 characters in body
18463857,2,8260383,9a2c22f9-715f-4276-88c0-3c75089ccb79,2011-11-24T16:57:17,1064371,NA
102646546,5,8260383,d9eb76ae-2a42-4ac8-affb-6cc846ae71cf,2015-10-26T05:51:19,196038,what about using a ternary for returning the result or false if its not valid?
148302649,5,8260383,cf199c09-67b1-4a4d-a326-c6230968e4e1,2017-05-31T10:28:56,622813,added 13 characters in body
165734844,5,8260383,ca9308e5-b63e-4712-b2d4-67ff326a429c,2018-01-30T03:16:56,234309,added 137 characters in body
18555614,2,8295488,f020fdd3-e066-402c-a13f-198c2c1e2505,2011-11-28T12:00:11,1069189,NA
18629306,5,8295488,c538954a-4082-4202-b8d7-c2f60b2c100e,2011-11-30T09:55:39,1069189,added 621 characters in body
22881260,5,8295488,ae273a3c-9994-453a-b122-2ea52f3a5b47,2012-04-03T14:47:35,1069189,added 1 characters in body
43691603,5,8295488,9984f7a2-1e1a-42f7-827a-9b2b1cc15e38,2013-07-14T20:09:00,67268,"Updated answer to be compatible with JQ 1.9, (.live was removed)"
18600245,2,8313042,570a3f60-dd01-4d6b-a8e2-cc715cb315ce,2011-11-29T15:07:20,308189,NA
18600703,5,8313042,d2b87b30-0a72-4e70-aef5-e66054f3c6ed,2011-11-29T15:19:27,308189,format
91157160,5,8313042,53745d58-8630-429c-b92c-43cdbda3e042,2015-05-23T12:29:50,308189,Note that now there is a PyPi package for the described operation.
18844961,2,8407771,b1af81ec-34fd-49c2-85e6-6a6cd270583c,2011-12-06T22:25:16,184600,NA
18881266,5,8407771,50127efb-a659-4673-88cd-ca4618ad1d15,2011-12-07T20:22:03,184600,provide example
33471368,5,8407771,54cf0a58-c97b-4c3d-926b-3666c36681c7,2012-12-20T16:43:58,184600,include coffeescript example
33472268,5,8407771,f3767522-7e0a-4b8c-998d-56024c32e515,2012-12-20T16:57:55,184600,added 9 characters in body
33474906,5,8407771,6ed80eaa-f40f-482f-9d4e-7b0406d689cd,2012-12-20T17:57:45,184600,added 9 characters in body
33484398,5,8407771,0212befc-18a9-421d-8263-6acc7327ca5a,2012-12-20T21:53:22,184600,remove unused options var
48734452,16,8407771,78007e0e-5640-43e7-b172-461be9dccb69,2013-10-06T15:16:52,786145,NA
61288492,5,8407771,5099dc8a-4e57-4b19-8c02-4823b7193df3,2014-03-25T21:46:45,184600,please get current version from github; remove coffeescript
122404805,5,8407771,c4c54625-b6b5-4aa5-84b4-08656f1e9424,2016-07-11T21:03:23,37055,add bower information
18917622,2,8436281,aece3ac5-171c-4d32-94d3-7669fcb8e7ba,2011-12-08T19:08:50,636178,NA
26645957,5,8436281,efeb24b5-c514-45ad-b2b5-d8fc2e1694d2,2012-07-12T13:20:30,616094,added 2 characters in body
42663694,5,8436281,54d208dd-0488-41f3-9a00-ee71c9bf3f93,2013-06-24T21:12:03,382892,Some confusing / ungrammatical wording.
42663695,24,8436281,54d208dd-0488-41f3-9a00-ee71c9bf3f93,2013-06-24T21:12:03,,"Proposed by 382892 approved by 79111, 589259, 1482443 edit id of 772859"
131911731,5,8436281,bbbbcd78-6039-4c8c-bd97-48862035ec01,2016-11-18T22:26:21,230615,Added Swift version
131913727,5,8436281,32ad9230-00e8-4d51-b7ce-7e11ef50ae05,2016-11-18T23:18:17,230615,"changed my own previous edit, which, though compilable, was incorrect"
18982026,2,8460753,049ca36c-2dbd-4dc6-a02c-53654ce53893,2011-12-10T23:29:35,463304,NA
18982188,5,8460753,ea2dd768-5c6e-45cc-bd5e-94f1b4770f1a,2011-12-10T23:43:44,463304,added 707 characters in body
18982256,5,8460753,95c21b03-5d74-4793-8004-94152b335090,2011-12-10T23:49:41,463304,added 707 characters in body
18982326,5,8460753,b5eeb798-b96e-424a-8cbd-e7bc9ea7e5a6,2011-12-10T23:54:47,463304,added 707 characters in body
74177478,5,8460753,4632e94a-9f78-4a78-80b5-ab5f71125d96,2014-09-24T12:25:22,463304,my answer isn't 100% correct
85783851,16,8460753,22511f14-bce6-4e62-9523-32d73744b1ad,2015-03-13T17:42:37,463304,NA
85783852,5,8460753,22511f14-bce6-4e62-9523-32d73744b1ad,2015-03-13T17:42:37,463304,"made CW, added notes to top"
19039535,2,8483078,70f4af00-e076-432e-b255-6a1a86654209,2011-12-13T00:58:44,358813,NA
45486561,5,8483078,adbd6324-6bef-420c-a74a-10bc7d365c14,2013-08-16T17:10:04,116938,Use proper constant
146861521,5,8483078,9c880efb-974d-4afb-b922-de053daa6f5c,2017-05-23T12:02:53,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
19061970,2,8491939,8aee2526-eefb-4366-8246-543580ac84a3,2011-12-13T15:42:53,315935,NA
19074653,5,8491939,e59d7e16-4da0-4d61-92c2-c606a4d73137,2011-12-13T22:01:55,315935,added 10450 characters in body
19168126,5,8491939,1f727c68-90d5-47f5-ada8-176a6e3b188f,2011-12-16T10:56:20,315935,added 556 characters in body
146193350,5,8491939,9d1a9f5c-3d8a-48e9-beee-37a429eed3bf,2017-05-23T10:30:22,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
19469438,2,8649003,4c731df4-6c1e-4d26-82eb-8871af72ad68,2011-12-27T20:31:27,570118,NA
40482081,5,8649003,d681b352-1ef3-4947-be19-154a0e14c43c,2013-05-11T16:06:21,570118,added 1144 characters in body
167738707,5,8649003,fb5e790f-8825-4c18-b4fe-20c0eed359ba,2018-02-26T16:18:39,570118,deleted 32 characters in body
19608464,2,8702291,a831be8a-631c-40f1-94ab-4021d123a6e6,2012-01-02T15:00:51,330315,NA
26493010,5,8702291,ccd3b689-64da-4bf5-a621-13d7977511e9,2012-07-09T10:56:59,330315,deleted 4 characters in body
30448699,5,8702291,08df69c4-205a-41c7-9728-40f8ffee8ece,2012-10-14T01:36:59,398670,"Added a link to depesz's blog entry, added link text"
77979090,5,8702291,b6364fc1-ae16-4197-832c-a55540e9a25f,2014-11-19T06:29:42,642706,Explained 'CTE' acronym.
81261844,5,8702291,1834f3fa-bd0d-4160-ba8c-ed7190d4f51c,2015-01-09T13:56:04,330315,added 118 characters in body
81262225,5,8702291,b6a6a0d4-ddb6-48be-8b28-19d8f23edca8,2015-01-09T14:02:02,330315,added 118 characters in body
143050225,5,8702291,7694461c-1fee-4693-9dd4-84209556fafc,2017-04-13T12:42:36,-1,replaced http://dba.stackexchange.com/ with https://dba.stackexchange.com/
19749819,2,8758614,57c4a7bc-0138-4915-b822-091a93f5611e,2012-01-06T13:34:48,931340,NA
20203995,5,8758614,ee581803-97d8-4220-85a0-8a06623be524,2012-01-20T08:17:52,931340,deleted 3 characters in body
39030270,5,8758614,26ee80bf-f9f6-4861-932a-e871b5c0ca6a,2013-04-12T18:38:53,1245596,added 4 characters in body
40388273,5,8758614,cf3e60df-3082-4115-8bf8-563d0e71d7c2,2013-05-09T17:02:40,931340,added 4 characters in body
44998957,5,8758614,6460d383-cb28-4fbd-a0a4-2b5ef84de5c0,2013-08-07T22:17:50,63550,Copy edited.
53168629,5,8758614,0eabca8e-f93b-4660-8828-44c89261a629,2013-12-08T12:36:35,1762944,added var to the names
137616157,5,8758614,49215aad-fc0f-4d1d-a7da-abbce45f74cd,2017-02-05T02:50:55,660921,Prettify the code somewhat; remove references to undefined stuff
148637285,5,8758614,2e68a0d5-1f69-4280-9027-8f58b4019683,2017-06-05T08:35:32,5818889,add missing `)`
169360210,5,8758614,4d820d01-312d-4a7f-b6d7-7365271c3391,2018-03-20T06:51:10,6702598,"after ""return myXhr;"" there was a commata too much. and meaningless comment to be able to commit this edit"
169360211,24,8758614,4d820d01-312d-4a7f-b6d7-7365271c3391,2018-03-20T06:51:10,,Proposed by 6702598 approved by -1 edit id of 3620545
169360212,5,8758614,0c443086-136f-4cb3-8c49-f1744a46ccdb,2018-03-20T06:51:10,6021597,"after ""return myXhr;"" there was a commata too much. and meaningless comment to be able to commit this edit"
19878391,2,8809472,fb07272c-1780-4a32-b53b-61ad410f0875,2012-01-10T19:38:54,508537,NA
19878586,5,8809472,f503a60a-f486-495f-a79b-246af0d45a6d,2012-01-10T19:45:10,508537,Added a fiddle
19883433,5,8809472,6956d6ed-4922-4adf-8b4d-1f9a7f8b1433,2012-01-10T22:25:33,508537,Improved solution
19884400,5,8809472,4ef5d517-fa1e-4431-bec5-87db56d191ed,2012-01-10T23:02:16,508537,added 31 characters in body
25703098,5,8809472,71f1122d-92e4-4e32-a2c6-85a66e62c23a,2012-06-18T21:54:26,508537,Updated to use Math.floor rather than a bitwise operator to avoid overflows.
62070534,16,8809472,dca6a6aa-e975-4bf0-8b22-65fd5dda6f0b,2014-04-04T07:13:35,1379093,NA
77847497,5,8809472,596bf858-578f-4ec5-9579-b74e329ea165,2014-11-17T14:52:29,508537,"Fixed issue where it was returning [8,9,A,B,C,D,E,F] for Y instead of [8,9,A,B]"
97834575,5,8809472,50680a1f-b927-4d31-a8a9-1a5335ca7252,2015-08-20T11:36:26,617027,deleted 1 character in body
103501309,5,8809472,1c0be9f0-1de4-4892-86e4-2b0931951a6b,2015-11-05T23:57:48,328144,Added backwards-compatible use of high-precision timer (as per the comments) and altered fiddle to match
103502169,5,8809472,8d3aeb40-fbe7-4198-8f51-8e4ff87271bc,2015-11-06T00:20:00,328144,Use high-precision timer if available (fixed mistake regarding performance API syntax)
108996056,5,8809472,4b3c9158-4285-4c14-9d32-3177f07edd18,2016-01-21T18:18:55,309031,Removed mistakenly left second ; (semicolon) in a source code.
139059607,5,8809472,ed66c38b-6460-411f-afec-e1a3e960574a,2017-02-23T00:02:22,271577,"Indicate license per comments, simplify, check for `performance` independent of presence of `window`"
146868762,5,8809472,76272a3a-b191-4ab8-9826-9df71c4bde7e,2017-05-23T12:03:09,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
167949632,5,8809472,c865d663-f2e0-4e1f-acfc-95aa64dc7aa9,2018-03-01T07:00:35,1267729,deleted 1 character in body
170365586,5,8809472,beb87db4-3cfd-41ae-a049-ac2eb36c9ce1,2018-04-02T18:34:30,799876,Updated jsFiddle - Mootools 1.4.2 was not working. Changed to 1.6.
19963254,2,8843181,6b83cbed-c611-4e2a-bc72-f6ea1a4022c3,2012-01-12T22:20:00,27862,NA
19974797,5,8843181,98e88bb5-bff0-4b9c-a674-3052fb1990a1,2012-01-13T08:37:26,27862,added 4 characters in body
19975427,5,8843181,2c783c66-8ab8-463f-97aa-d206be1effc3,2012-01-13T09:01:19,27862,I forgot some parens there
19975605,5,8843181,b1fe146e-10f4-457d-ae71-7e0e28eb4425,2012-01-13T09:08:25,27862,Finally fixed it
22471569,5,8843181,c3a8ba17-52ed-4cb7-ba3f-497a3db5b9ae,2012-03-22T21:15:31,938089,Fixed code.
22495708,5,8843181,0b4b6c2e-986f-4d78-ae9d-97955ca0fdb6,2012-03-23T13:58:43,938089,Sorry ;)
22509696,5,8843181,b4a92682-75b2-4a61-ac45-510a3b82ac48,2012-03-23T20:29:02,27862,added 1081 characters in body
22544060,5,8843181,80ab3d3f-32cd-44d4-bc9f-be043727f4a8,2012-03-25T11:32:23,27862,added 81 characters in body
82777403,5,8843181,7b533443-55bd-41f7-80e5-26eede8c268f,2015-01-31T14:49:20,759866,edited body
141527258,5,8843181,bba09ee5-2751-4624-807b-5d28c1adddb4,2017-03-25T13:49:53,5066707,added 1 character in body
147501091,5,8843181,88684262-729c-4ec2-b054-d9ca49acc156,2017-05-23T12:26:39,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
20087193,2,8891890,c5f23d24-8444-4a1e-836c-86e0a05f8883,2012-01-17T08:57:37,175071,NA
31665332,5,8891890,d8daa022-f6ca-485d-93ca-6de9a93d527d,2012-11-10T20:07:47,175071,reduced overall size
32201687,5,8891890,7abb5635-68b1-4fe8-9b38-424c6275b3d9,2012-11-22T18:04:17,175071,added 53 characters in body
32202184,5,8891890,54b4f70b-c8a6-4a88-b20c-dfcfe5a315cb,2012-11-22T18:19:41,175071,added 129 characters in body
32202628,5,8891890,e4c33939-3e9b-435b-9744-290538569887,2012-11-22T18:33:22,175071,added 325 characters in body
33499808,5,8891890,91e1a743-34da-4e37-b0f7-25712951c628,2012-12-21T07:40:15,175071,deleted 111 characters in body
41728552,5,8891890,33142914-2410-47ae-bc5e-3f7a2da9bfe1,2013-06-05T19:54:26,175071,added 27 characters in body
47820819,5,8891890,649dcd52-6500-4d02-9db9-299cbd94161c,2013-09-23T07:39:43,175071,added 106 characters in body
49563925,5,8891890,4e9d7610-e03f-4636-b8d7-aa7ab58798ce,2013-10-18T07:00:25,175071,added 2 characters in body
49564531,5,8891890,c7854e83-0956-47d8-a676-78e258a889f2,2013-10-18T07:10:54,175071,added 2 characters in body
49565280,5,8891890,0c49fb04-0213-49f9-b4ec-ec3a309264c9,2013-10-18T07:24:04,175071,added 58 characters in body
49642130,5,8891890,15c962b5-77b3-49f3-9411-7b6fb27ef6ee,2013-10-19T11:49:21,175071,added 554 characters in body
49642255,5,8891890,087e4c92-fdc8-4708-b93f-f3740110d93f,2013-10-19T11:54:26,175071,added 554 characters in body
49642491,5,8891890,a065ad48-d68a-45cb-a84a-dd4f8fd5e903,2013-10-19T12:02:58,175071,added 263 characters in body
49642745,5,8891890,47432b92-1c72-4f08-929f-1e3063f05bf1,2013-10-19T12:10:51,175071,added 11 characters in body
53046493,5,8891890,bad42488-85e9-4c7d-9b86-8d2160cd9917,2013-12-06T10:16:53,175071,deleted 12 characters in body
53051818,5,8891890,9640505a-c0d8-4970-9bc3-a5c33d4b24e4,2013-12-06T11:32:42,175071,added 93 characters in body
57049501,5,8891890,f43dbbcc-763d-42b5-b25d-e96c65b34425,2014-02-02T09:55:46,63550,Copy edited. Removed meta information (this is better put in comments).
61912592,5,8891890,fe7dc4b7-5cd6-4996-8f05-d8fadf7d7828,2014-04-02T13:41:09,175071,edited body
61913178,5,8891890,57fada53-1e6c-4a3d-ad12-1f48f24c22a6,2014-04-02T13:46:56,175071,edited body
61915682,5,8891890,1832a1a9-0ce8-4b8f-80bd-ef9836b4615d,2014-04-02T14:11:17,175071,added 4 characters in body
63739169,5,8891890,355d47d5-3b3f-4695-957b-59d6872ce1b9,2014-04-25T20:21:00,175071,added 84 characters in body
63771765,5,8891890,8b4c7bcb-1db4-4b8c-81e4-f60968423b6f,2014-04-26T07:12:15,175071,deleted 9 characters in body
63772314,5,8891890,a9a9a618-1f96-4c30-917b-b0868a1a1683,2014-04-26T07:28:19,175071,added 428 characters in body
63772475,5,8891890,2cd6984b-9093-4a46-8cae-e52b32ca9fa2,2014-04-26T07:33:43,175071,added 58 characters in body
63773354,5,8891890,b65f623a-d776-4562-8763-81e56e72fda9,2014-04-26T07:59:04,175071,added 1 character in body
63774175,5,8891890,61f42d55-f0c4-42a0-b92d-5980e0331a98,2014-04-26T08:25:20,175071,added 476 characters in body
98763193,5,8891890,d9022a97-2f5f-4155-ad89-495799792ae8,2015-09-02T13:18:33,175071,added 44 characters in body
98763931,5,8891890,fa56e8b2-4713-4b3e-9661-b3180eb9d83a,2015-09-02T13:27:26,175071,deleted 3 characters in body
102311311,5,8891890,86234b8d-427d-47ad-a625-c2e3d58f07a9,2015-10-21T09:03:47,836646,"ternary is not needed, condition returns the right boolean"
103383078,5,8891890,4bb751c9-8fed-4f05-9c90-bc72fae401e4,2015-11-04T16:14:12,800452,HTTP_HOST and REQUEST_URI are not constants - added single quotes. Hopefully improved code readability
146224665,5,8891890,2b0322f5-1491-4b56-90f9-e7cbe91e1223,2017-05-23T10:31:38,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
20093979,2,8894528,cce3acc2-1760-4d37-add2-29e1e03e903d,2012-01-17T12:23:24,549848,NA
20094276,5,8894528,c46f41bf-5cb1-4d96-a1a7-5e1a42d4c429,2012-01-17T12:31:29,549848,deleted 24 characters in body
20094510,5,8894528,d46b8d89-43fa-4225-a869-fc60cede165d,2012-01-17T12:37:48,549848,added 29 characters in body
20124938,5,8894528,44e90535-661f-4484-9f70-f2e0931703cd,2012-01-18T07:54:50,549848,added 1463 characters in body
20125107,5,8894528,0a923ee0-d77f-4311-85b4-490b6122ab0e,2012-01-18T08:02:35,549848,renamed name since it's a js reserved keyword
43638528,5,8894528,584eb0ac-a738-43f7-998f-65ff445e5d15,2013-07-13T01:55:55,549848,deleted 6 characters in body
56723847,5,8894528,9f0958c9-61d8-4926-bef1-eb1953e9fe2d,2014-01-29T02:03:20,549848,added 252 characters in body
56724017,5,8894528,c3392feb-92eb-4f15-9471-80cf96c13cdb,2014-01-29T02:08:40,549848,added 252 characters in body
67590714,5,8894528,74a2a05d-fce7-4d54-b249-b51fba91ebae,2014-06-18T23:58:59,549848,added 31 characters in body
